symbol,timestamp,timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,circulatingSupply
USDC,2020-12-13 23:59:59,2020-12-13 00:00:00,2020-12-13 23:59:59,2020-12-13 15:19:04,2020-12-13 07:49:04,1.00000148,1.00051779,0.99959036,0.99988768,544392772.7,3241732105.9813943,3242096243.17
USDC,2020-12-14 23:59:59,2020-12-14 00:00:00,2020-12-14 23:59:59,2020-12-14 22:22:04,2020-12-14 09:47:04,0.99988768,1.00044379,0.9997998,0.99997186,511228529.07,3268970946.552653,3269062950.07
USDC,2020-12-15 23:59:59,2020-12-15 00:00:00,2020-12-15 23:59:59,2020-12-15 20:56:04,2020-12-15 15:56:04,1.00007251,1.00044979,0.99986556,1.00023197,558700049.48,3274894699.4696307,3274135192.1
USDC,2020-12-16 23:59:59,2020-12-16 00:00:00,2020-12-16 23:59:59,2020-12-16 10:42:04,2020-12-16 19:52:04,1.00017487,1.0006811,0.99936771,0.99986571,777969585.59,3300931647.8454247,3301375003.14
USDC,2020-12-17 23:59:59,2020-12-17 00:00:00,2020-12-17 23:59:59,2020-12-17 11:02:04,2020-12-17 09:19:04,0.99980162,1.00017127,0.99844928,0.99982921,1292144144.73,3275300776.003787,3275860271.53
USDC,2020-12-18 23:59:59,2020-12-18 00:00:00,2020-12-18 23:59:59,2020-12-18 07:12:04,2020-12-18 00:56:04,0.99976314,1.00027566,0.99964552,0.99989666,794460441.6,3283955286.189922,3284294674.61
USDC,2020-12-19 23:59:59,2020-12-19 00:00:00,2020-12-19 23:59:59,2020-12-19 17:29:04,2020-12-19 22:34:04,0.99989666,1.00028595,0.99964024,0.99996038,749344673.74,3372266934.8048944,3372400533.49
USDC,2020-12-20 23:59:59,2020-12-20 00:00:00,2020-12-20 23:59:59,2020-12-20 18:40:05,2020-12-20 08:34:04,0.99996037,1.00013015,0.99971927,0.99989335,730501642.13,3356572079.291826,3356930101.72
USDC,2020-12-21 23:59:59,2020-12-21 00:00:00,2020-12-21 23:59:59,2020-12-21 13:44:04,2020-12-21 14:33:04,0.99989335,1.00032842,0.9989839,0.99986641,835998783.29,3339236658.4268827,3339682798.45
USDC,2020-12-22 23:59:59,2020-12-22 00:00:00,2020-12-22 23:59:59,2020-12-22 15:56:04,2020-12-22 15:54:04,0.99986641,1.00175063,0.99959441,0.99997065,1004407433.42,3356542655.4445415,3356641171.49
USDC,2020-12-23 23:59:59,2020-12-23 00:00:00,2020-12-23 23:59:59,2020-12-23 05:48:04,2020-12-23 23:12:04,0.99997065,1.00087179,0.9996781,0.9999387,994946009.54,3425726107.549258,3425936129.11
USDC,2020-12-24 23:59:59,2020-12-24 00:00:00,2020-12-24 23:59:59,2020-12-24 03:24:04,2020-12-24 14:26:05,0.99990832,1.00030472,0.9994783,1.00007413,822668328.7,3538335202.5666513,3538072922.57
USDC,2020-12-25 23:59:59,2020-12-25 00:00:00,2020-12-25 23:59:59,2020-12-25 12:43:04,2020-12-25 15:48:05,1.00014822,1.00040481,0.99968968,1.00019009,768443745.23,3536352382.024044,3535680272.58
USDC,2020-12-26 23:59:59,2020-12-26 00:00:00,2020-12-26 23:59:59,2020-12-26 12:54:05,2020-12-26 16:22:05,1.00019008,1.00047628,0.99934873,0.9997332,837782777.22,3547869512.602877,3548816322.57
USDC,2020-12-27 23:59:59,2020-12-27 00:00:00,2020-12-27 23:59:59,2020-12-27 13:08:05,2020-12-27 19:54:05,0.99980268,1.00022114,0.99217691,1.0000788,1168083150.78,3582730027.761492,3582447738.79
USDC,2020-12-28 23:59:59,2020-12-28 00:00:00,2020-12-28 23:59:59,2020-12-28 22:33:04,2020-12-28 03:39:05,1.0000788,1.00035547,0.99950413,1.00010058,1037472251.21,3627985593.567436,3627620717.62
USDC,2020-12-29 23:59:59,2020-12-29 00:00:00,2020-12-29 23:59:59,2020-12-29 19:13:05,2020-12-29 07:45:05,1.00010053,1.00109322,0.99861598,0.99997809,1102774805.04,3698412274.841841,3698493303.83
USDC,2020-12-30 23:59:59,2020-12-30 00:00:00,2020-12-30 23:59:59,2020-12-30 10:43:05,2020-12-30 19:50:07,1.00004667,1.00045454,0.99944416,1.00001065,1158073232.45,3680443610.871685,3680404430.69
USDC,2020-12-31 23:59:59,2020-12-31 00:00:00,2020-12-31 23:59:59,2020-12-31 08:30:05,2020-12-31 20:09:05,1.00001066,1.00040718,0.99950726,0.99980675,1099562415.82,3903714407.312634,3904468927.2
USDC,2021-01-01 23:59:59,2021-01-01 00:00:00,2021-01-01 23:59:59,2021-01-01 14:24:05,2021-01-01 02:56:05,0.99980687,1.00029035,0.99954167,0.99982324,944050095.23,4029299602.389631,4030011965.26
USDC,2021-01-02 23:59:59,2021-01-02 00:00:00,2021-01-02 23:59:59,2021-01-02 20:59:05,2021-01-02 18:57:05,0.99989587,1.0003242,0.99709741,1.00016197,1679209330.39,4104611882.810737,4103947167.6
USDC,2021-01-03 23:59:59,2021-01-03 00:00:00,2021-01-03 23:59:59,2021-01-03 15:22:05,2021-01-03 17:00:07,1.000167,1.00060967,0.99840517,0.99973591,1828596898.69,4208024428.0752606,4209136023.94
USDC,2021-01-04 23:59:59,2021-01-04 00:00:00,2021-01-04 23:59:59,2021-01-04 10:01:07,2021-01-04 04:57:05,0.99962366,1.00049203,0.99875107,0.99937218,2201035266.85,4278604358.556735,4281292230.47
USDC,2021-01-05 23:59:59,2021-01-05 00:00:00,2021-01-05 23:59:59,2021-01-05 13:28:05,2021-01-05 03:55:06,0.9994254,1.00026852,0.99870684,0.99974874,1662321026.66,4318744242.267368,4319829645.3
USDC,2021-01-06 23:59:59,2021-01-06 00:00:00,2021-01-06 23:59:59,2021-01-06 00:12:04,2021-01-06 07:28:04,0.9997487,1.00008227,0.99787134,0.99968053,1791474727.79,4347554141.895348,4348943485.55
USDC,2021-01-07 23:59:59,2021-01-07 00:00:00,2021-01-07 23:59:59,2021-01-07 10:04:04,2021-01-07 19:37:04,0.99968065,1.00031885,0.9976543,0.99791185,2265386968.82,4411262188.36837,4420492826.61
USDC,2021-01-08 23:59:59,2021-01-08 00:00:00,2021-01-08 23:59:59,2021-01-08 02:45:04,2021-01-08 00:01:04,0.99791049,1.00224537,0.99790823,0.99968442,2236539817.14,4520698706.575145,4522125815.43
USDC,2021-01-09 23:59:59,2021-01-09 00:00:00,2021-01-09 23:59:59,2021-01-09 15:55:05,2021-01-09 06:57:04,0.99968448,1.00078214,0.99932386,0.9997769,1553771951.17,4660207976.080257,4661247900.33
USDC,2021-01-10 23:59:59,2021-01-10 00:00:00,2021-01-10 23:59:59,2021-01-10 20:42:04,2021-01-10 12:08:04,0.99983735,1.00134912,0.99944224,1.0000899,1917152177.85,4716774854.911131,4716350875.86
USDC,2021-01-11 23:59:59,2021-01-11 00:00:00,2021-01-11 23:59:59,2021-01-11 07:09:04,2021-01-11 04:30:04,1.00008989,1.00325481,0.99983442,0.99995103,3166658513.04,4674298887.24745,4674527798.88
USDC,2021-01-12 23:59:59,2021-01-12 00:00:00,2021-01-12 23:59:59,2021-01-12 05:32:04,2021-01-12 10:03:04,0.99996323,1.00103555,0.99946004,1.00059849,1934826250.0,4658372084.452656,4655585765.7
USDC,2021-01-13 23:59:59,2021-01-13 00:00:00,2021-01-13 23:59:59,2021-01-13 00:19:04,2021-01-13 22:43:04,1.00059838,1.00198306,0.99950976,0.9998109,1739625823.2,4663322064.054241,4664204079.62
USDC,2021-01-14 23:59:59,2021-01-14 00:00:00,2021-01-14 23:59:59,2021-01-14 08:06:04,2021-01-14 04:15:04,0.99981011,1.00064467,0.99937628,1.00011509,1810728488.23,4723642068.488557,4723098468.78
USDC,2021-01-15 23:59:59,2021-01-15 00:00:00,2021-01-15 23:59:59,2021-01-15 15:26:04,2021-01-15 20:17:04,1.00011659,1.00078363,0.99964213,1.00008539,1630000400.53,4821432221.134152,4821020569.36
USDC,2021-01-16 23:59:59,2021-01-16 00:00:00,2021-01-16 23:59:59,2021-01-16 16:29:04,2021-01-16 02:21:04,1.00008559,1.00095549,0.99968822,1.00013434,1671304226.62,4947600350.858703,4946935782.97
USDC,2021-01-17 23:59:59,2021-01-17 00:00:00,2021-01-17 23:59:59,2021-01-17 23:30:06,2021-01-17 08:01:04,1.00013432,1.00049757,0.99984917,1.00045456,1463914697.09,5062831585.003745,5060531252.99
USDC,2021-01-18 23:59:59,2021-01-18 00:00:00,2021-01-18 23:59:59,2021-01-18 12:37:04,2021-01-18 03:44:04,1.00046772,1.00080569,1.00001972,1.00056645,1412016575.0,5120886244.258289,5117987140.44
USDC,2021-01-19 23:59:59,2021-01-19 00:00:00,2021-01-19 23:59:59,2021-01-19 02:52:04,2021-01-19 23:38:04,1.00056645,1.00181048,0.99996802,1.00004061,2019188110.58,5133735222.091904,5133526736.23
USDC,2021-01-20 23:59:59,2021-01-20 00:00:00,2021-01-20 23:59:59,2021-01-20 22:58:05,2021-01-20 11:34:04,0.99999238,1.00032929,0.99950776,0.9999767,1814079623.0,5274469834.828271,5274592756.31
USDC,2021-01-21 23:59:59,2021-01-21 00:00:00,2021-01-21 23:59:59,2021-01-21 22:41:04,2021-01-21 15:52:04,0.9999767,1.00078147,0.99970966,1.00041884,1853154939.33,5361170944.201851,5358926413.49
USDC,2021-01-22 23:59:59,2021-01-22 00:00:00,2021-01-22 23:59:59,2021-01-22 01:34:04,2021-01-22 05:22:04,1.00041881,1.00122882,0.99977393,1.00027544,2196461507.72,5452866592.011245,5451365084.99
USDC,2021-01-23 23:59:59,2021-01-23 00:00:00,2021-01-23 23:59:59,2021-01-23 02:25:04,2021-01-23 03:16:04,1.00027709,1.00035382,0.99989427,1.00000646,1287925957.76,5499885796.867751,5499850240.48
USDC,2021-01-24 23:59:59,2021-01-24 00:00:00,2021-01-24 23:59:59,2021-01-24 16:26:04,2021-01-24 02:25:04,1.00000613,1.00135079,0.99975568,1.00016243,1335242694.43,5521308075.363586,5520411395.28
USDC,2021-01-25 23:59:59,2021-01-25 00:00:00,2021-01-25 23:59:59,2021-01-25 02:06:04,2021-01-25 21:20:06,1.00019956,1.00053052,0.99991522,1.00004421,1637162641.35,5471135512.178535,5470893620.51
USDC,2021-01-26 23:59:59,2021-01-26 00:00:00,2021-01-26 23:59:59,2021-01-26 18:13:04,2021-01-26 22:32:04,1.00004422,1.00071518,0.99991455,1.00007038,1584592376.67,5374660745.465179,5374282505.1
USDC,2021-01-27 23:59:59,2021-01-27 00:00:00,2021-01-27 23:59:59,2021-01-27 15:02:05,2021-01-27 03:25:05,1.00007033,1.00188156,0.99935367,1.00001762,1674268316.94,5465355022.91239,5465258722.58
USDC,2021-01-28 23:59:59,2021-01-28 00:00:00,2021-01-28 23:59:59,2021-01-28 04:35:05,2021-01-28 23:49:05,1.00000372,1.00026084,0.99925718,0.99957828,1532598984.36,5609908486.11,5612275301.55
USDC,2021-01-29 23:59:59,2021-01-29 00:00:00,2021-01-29 23:59:59,2021-01-29 16:17:05,2021-01-29 03:19:05,0.99890559,1.00083792,0.99847082,0.99997138,2410429031.8,5802111760.51,5802277794.86
USDC,2021-01-30 23:59:59,2021-01-30 00:00:00,2021-01-30 23:59:59,2021-01-30 00:44:04,2021-01-30 06:40:05,0.99993346,1.00035944,0.99972237,1.0000259,1443344470.62,5813052746.26,5812902198.61
USDC,2021-01-31 23:59:59,2021-01-31 00:00:00,2021-01-31 23:59:59,2021-01-31 20:17:04,2021-01-31 05:15:05,0.99996046,1.00023218,0.99958176,0.99996079,1245897595.2,5868871806.01,5869101908.62
USDC,2021-02-01 23:59:59,2021-02-01 00:00:00,2021-02-01 23:59:59,2021-02-01 00:58:04,2021-02-01 12:24:04,1.0000706,1.00018637,0.99918107,0.99994604,1456048771.78,5830863846.96,5831178503.96
USDC,2021-02-02 23:59:59,2021-02-02 00:00:00,2021-02-02 23:59:59,2021-02-02 12:27:05,2021-02-02 02:46:05,0.9998855,1.00073425,0.9994065,1.0004209,1750372396.28,5908268417.35,5905782700.53
USDC,2021-02-03 23:59:59,2021-02-03 00:00:00,2021-02-03 23:59:59,2021-02-03 08:50:06,2021-02-03 09:23:05,1.00042088,1.00094679,0.9995485,0.9997514,1827257482.56,6027131407.93,6028630117.93
USDC,2021-02-04 23:59:59,2021-02-04 00:00:00,2021-02-04 23:59:59,2021-02-04 15:17:05,2021-02-04 23:52:05,0.99979312,1.00008863,0.99930166,0.99974067,1864772385.97,6077850664.94,6079427262.99
USDC,2021-02-05 23:59:59,2021-02-05 00:00:00,2021-02-05 23:59:59,2021-02-05 14:54:05,2021-02-05 16:21:05,0.99979466,1.00059873,0.9983192,0.99994541,1722650453.9,6283928742.36,6284271804.05
USDC,2021-02-06 23:59:59,2021-02-06 00:00:00,2021-02-06 23:59:59,2021-02-06 09:33:05,2021-02-06 03:10:05,0.99994541,1.00037858,0.99952451,0.99999704,1802646232.42,6350202802.48,6350221614.5
USDC,2021-02-07 23:59:59,2021-02-07 00:00:00,2021-02-07 23:59:59,2021-02-07 07:29:05,2021-02-07 21:12:05,0.99998434,1.00014421,0.99962407,0.99988628,1416867095.05,6439675443.68,6440407859.76
USDC,2021-02-08 23:59:59,2021-02-08 00:00:00,2021-02-08 23:59:59,2021-02-08 15:40:06,2021-02-08 17:19:05,0.99983459,1.00042198,0.9982476,0.99979745,1791932105.45,6439708622.47,6441013255.62
USDC,2021-02-09 23:59:59,2021-02-09 00:00:00,2021-02-09 23:59:59,2021-02-09 04:52:05,2021-02-09 10:45:06,0.99979743,1.00220757,0.99927451,1.00003951,1689656161.62,6562229835.69,6561970551.16
USDC,2021-02-10 23:59:59,2021-02-10 00:00:00,2021-02-10 23:59:59,2021-02-10 16:27:05,2021-02-10 05:30:05,1.00003951,1.00234893,0.99952401,1.00001739,2156624147.39,6733960451.25,6733843346.46
USDC,2021-02-11 23:59:59,2021-02-11 00:00:00,2021-02-11 23:59:59,2021-02-11 15:24:05,2021-02-11 04:51:05,1.00005412,1.00094192,0.9994459,0.99984404,2045704986.26,6832641664.65,6833707437.48
USDC,2021-02-12 23:59:59,2021-02-12 00:00:00,2021-02-12 23:59:59,2021-02-12 12:09:05,2021-02-12 04:23:05,0.99985838,1.00038301,0.99941258,0.9998242,2186409042.88,6870659117.32,6871867223.92
USDC,2021-02-13 23:59:59,2021-02-13 00:00:00,2021-02-13 23:59:59,2021-02-13 06:30:05,2021-02-13 11:15:06,0.99982422,1.00014521,0.99959445,0.99986055,2279143400.98,7110307300.18,7111298957.93
USDC,2021-02-14 23:59:59,2021-02-14 00:00:00,2021-02-14 23:59:59,2021-02-14 20:39:05,2021-02-14 00:22:05,0.99986032,1.00056412,0.99967632,1.00002547,1913316176.9,7285556444.95,7285370856.54
USDC,2021-02-15 23:59:59,2021-02-15 00:00:00,2021-02-15 23:59:59,2021-02-15 03:51:05,2021-02-15 08:58:05,1.00002558,1.00118637,0.99968154,1.00003914,2214311703.79,7285655980.1,7285370856.54
USDC,2021-02-16 23:59:59,2021-02-16 00:00:00,2021-02-16 23:59:59,2021-02-16 04:49:04,2021-02-16 22:09:04,1.00003912,1.00026939,0.99981756,1.00011428,2062438716.83,7286203416.17,7285370856.54
USDC,2021-02-17 23:59:59,2021-02-17 00:00:00,2021-02-17 23:59:59,2021-02-17 14:29:04,2021-02-17 23:24:04,1.00005664,1.00104438,0.99968862,0.99984083,2132590490.66,7284211261.13,7285370856.54
USDC,2021-02-18 23:59:59,2021-02-18 00:00:00,2021-02-18 23:59:59,2021-02-18 07:59:04,2021-02-18 00:02:04,0.99980022,1.00029892,0.99979946,1.00004617,2094266689.74,7285707193.53,7285370856.54
USDC,2021-02-19 23:59:59,2021-02-19 00:00:00,2021-02-19 23:59:59,2021-02-19 19:10:06,2021-02-19 21:53:04,1.00010658,1.0006327,0.99976974,1.00005082,2321201286.57,7285741130.33,7285370856.54
USDC,2021-02-20 23:59:59,2021-02-20 00:00:00,2021-02-20 23:59:59,2021-02-20 11:43:04,2021-02-20 14:01:04,1.00005083,1.00015,0.99956048,0.99985207,2471881935.84,7576682025.85,7577803034.43
USDC,2021-02-21 23:59:59,2021-02-21 00:00:00,2021-02-21 23:59:59,2021-02-21 19:26:05,2021-02-21 00:44:04,0.99985352,1.0002562,0.99972788,0.99994535,1945631587.2,7738071713.46,7738494602.89
USDC,2021-02-22 23:59:59,2021-02-22 00:00:00,2021-02-22 23:59:59,2021-02-22 22:00:07,2021-02-22 14:56:04,0.99993673,1.00191666,0.9981835,1.00007366,3584165264.93,7860140256.95,7859561318.75
USDC,2021-02-23 23:59:59,2021-02-23 00:00:00,2021-02-23 23:59:59,2021-02-23 02:10:05,2021-02-23 08:29:05,1.00002074,1.00170194,0.99965771,1.00022051,4522385569.19,7981667377.21,7979907720.67
USDC,2021-02-24 23:59:59,2021-02-24 00:00:00,2021-02-24 23:59:59,2021-02-24 14:57:04,2021-02-24 06:28:05,1.00001927,1.00336844,0.99982359,1.00022884,2427751205.91,8132862059.56,8131001340.36
USDC,2021-02-25 23:59:59,2021-02-25 00:00:00,2021-02-25 23:59:59,2021-02-25 10:40:05,2021-02-25 11:39:05,1.00021998,1.00070955,0.99995892,1.00007188,2301651549.52,8328439670.29,8327841056.86
USDC,2021-02-26 23:59:59,2021-02-26 00:00:00,2021-02-26 23:59:59,2021-02-26 17:20:06,2021-02-26 19:27:05,1.00015335,1.0004738,0.99970946,0.99998599,2459413406.34,8594704361.52,8594824777.41
USDC,2021-02-27 23:59:59,2021-02-27 00:00:00,2021-02-27 23:59:59,2021-02-27 06:57:05,2021-02-27 02:59:05,0.99997267,1.00020391,0.99979007,1.00003089,1776838289.37,8658975905.81,8658708428.44
USDC,2021-02-28 23:59:59,2021-02-28 00:00:00,2021-02-28 23:59:59,2021-02-28 12:44:05,2021-02-28 02:37:05,1.00009468,1.0010073,0.99994157,1.00029625,2268777551.24,8897551098.99,8894915958.22
USDC,2021-03-01 23:59:59,2021-03-01 00:00:00,2021-03-01 23:59:59,2021-03-01 08:36:05,2021-03-01 17:16:05,1.00026643,1.00060194,0.99962487,0.99975693,1740798093.92,8866076772.02,8868232403.72
USDC,2021-03-02 23:59:59,2021-03-02 00:00:00,2021-03-02 23:59:59,2021-03-02 13:08:05,2021-03-02 01:06:05,0.99976781,1.00043198,0.99960763,1.00007774,1949254168.65,8752919054.96,8752238658.61
USDC,2021-03-03 23:59:59,2021-03-03 00:00:00,2021-03-03 23:59:59,2021-03-03 07:00:05,2021-03-03 12:27:05,1.00007776,1.00057911,0.9998197,1.00000157,1905564606.05,8669892779.85,8669879129.71
USDC,2021-03-04 23:59:59,2021-03-04 00:00:00,2021-03-04 23:59:59,2021-03-04 19:40:06,2021-03-04 17:48:05,1.00000157,1.00040068,0.99989428,1.0001626,1665593866.06,8655539971.88,8654132773.99
USDC,2021-03-05 23:59:59,2021-03-05 00:00:00,2021-03-05 23:59:59,2021-03-05 18:46:05,2021-03-05 20:22:05,1.00016257,1.00119624,1.0000312,1.00027743,1973917284.8,8674150228.04,8671744388.69
USDC,2021-03-06 23:59:59,2021-03-06 00:00:00,2021-03-06 23:59:59,2021-03-06 04:06:05,2021-03-06 20:15:06,1.00048355,1.00097566,0.99945071,0.99988131,1275477008.97,8822775166.79,8823822458.57
USDC,2021-03-07 23:59:59,2021-03-07 00:00:00,2021-03-07 23:59:59,2021-03-07 19:14:04,2021-03-07 00:11:05,0.99988131,1.00037489,0.99973113,0.99999415,1215837773.97,8969172583.83,8969225097.36
USDC,2021-03-08 23:59:59,2021-03-08 00:00:00,2021-03-08 23:59:59,2021-03-08 16:37:05,2021-03-08 19:17:05,0.99995253,1.00152595,0.99988874,0.99998412,1441044444.71,8934282354.71,8934424258.43
USDC,2021-03-09 23:59:59,2021-03-09 00:00:00,2021-03-09 23:59:59,2021-03-09 20:24:04,2021-03-09 16:30:06,0.9999842,1.00286072,0.99995765,1.00007396,1683029544.1,8982652500.4,8981988155.62
USDC,2021-03-10 23:59:59,2021-03-10 00:00:00,2021-03-10 23:59:59,2021-03-10 15:48:05,2021-03-10 23:04:05,1.000139,1.0009402,0.99991896,1.00005183,1751024085.98,8967187807.63,8966723089.13
USDC,2021-03-11 23:59:59,2021-03-11 00:00:00,2021-03-11 23:59:59,2021-03-11 03:30:05,2021-03-11 07:30:05,1.00000378,1.00080428,0.99980603,1.00012912,1487841641.3,9130585980.12,9129407214.21
USDC,2021-03-12 23:59:59,2021-03-12 00:00:00,2021-03-12 23:59:59,2021-03-12 20:53:05,2021-03-12 00:38:04,1.00014189,1.00088248,0.99979369,1.00017443,1612404620.75,9135678065.42,9134084776.18
USDC,2021-03-13 23:59:59,2021-03-13 00:00:00,2021-03-13 23:59:59,2021-03-13 11:08:05,2021-03-13 20:43:05,1.0001737,1.00070988,0.99987781,1.00023186,2044348842.01,9266074220.66,9263926248.06
USDC,2021-03-14 23:59:59,2021-03-14 00:00:00,2021-03-14 23:59:59,2021-03-14 00:35:05,2021-03-14 10:38:05,1.00012934,1.00021602,0.99980722,0.99999785,1544999694.55,9276209311.89,9276229236.02
USDC,2021-03-15 23:59:59,2021-03-15 00:00:00,2021-03-15 23:59:59,2021-03-15 13:31:05,2021-03-15 08:30:05,0.99992842,1.0008979,0.99929695,1.00008406,1927366887.2,9337446568.49,9336661713.77
USDC,2021-03-16 23:59:59,2021-03-16 00:00:00,2021-03-16 23:59:59,2021-03-16 13:09:05,2021-03-16 23:28:05,1.00008408,1.00036268,0.99955086,0.99999413,1868824948.82,9278101101.85,9278155519.36
USDC,2021-03-17 23:59:59,2021-03-17 00:00:00,2021-03-17 23:59:59,2021-03-17 11:55:06,2021-03-17 23:22:04,0.99999419,1.00209747,0.99866568,0.99890232,1782793504.49,9352365809.69,9362642997.82
USDC,2021-03-18 23:59:59,2021-03-18 00:00:00,2021-03-18 23:59:59,2021-03-18 22:14:04,2021-03-18 00:10:05,0.99885683,1.00145124,0.99869677,1.00099445,1525693757.31,9481988795.55,9472568801.84
USDC,2021-03-19 23:59:59,2021-03-19 00:00:00,2021-03-19 23:59:59,2021-03-19 23:04:05,2021-03-19 16:09:05,1.00095309,1.00398159,1.00032308,1.0024375,1472879184.37,9767228910.59,9743479207.73
USDC,2021-03-20 23:59:59,2021-03-20 00:00:00,2021-03-20 23:59:59,2021-03-20 05:46:05,2021-03-20 13:42:05,1.00243505,1.00392561,1.00130324,1.00215144,1191670788.98,9848966629.96,9827822706.12
USDC,2021-03-21 23:59:59,2021-03-21 00:00:00,2021-03-21 23:59:59,2021-03-21 02:34:05,2021-03-21 08:47:05,1.00209129,1.00257206,0.99928128,1.00096234,1265098605.69,9918143113.39,9908607660.07
USDC,2021-03-22 23:59:59,2021-03-22 00:00:00,2021-03-22 23:59:59,2021-03-22 19:49:05,2021-03-22 16:05:06,1.00098912,1.00398855,0.99908933,1.00131022,1380781627.88,10036692733.63,10023559646.83
USDC,2021-03-23 23:59:59,2021-03-23 00:00:00,2021-03-23 23:59:59,2021-03-23 11:35:05,2021-03-23 21:12:05,1.00134486,1.00202507,1.00024567,1.00080404,1511795325.15,10090872105.37,10082765152.87
USDC,2021-03-24 23:59:59,2021-03-24 00:00:00,2021-03-24 23:59:59,2021-03-24 22:27:04,2021-03-24 13:25:06,1.00093782,1.00231253,0.99986117,1.00155362,1916803424.66,10167631688.92,10151859569.87
USDC,2021-03-25 23:59:59,2021-03-25 00:00:00,2021-03-25 23:59:59,2021-03-25 01:47:05,2021-03-25 14:18:04,1.00149147,1.00153943,1.00012583,1.00083002,1646557726.02,10338431176.95,10329857227.8
USDC,2021-03-26 23:59:59,2021-03-26 00:00:00,2021-03-26 23:59:59,2021-03-26 07:39:05,2021-03-26 16:05:06,1.00076501,1.00218037,0.99933677,1.00080149,1591672365.76,10588724708.13,10580244702.19
USDC,2021-03-27 23:59:59,2021-03-27 00:00:00,2021-03-27 23:59:59,2021-03-27 10:22:05,2021-03-27 22:17:05,1.00070095,1.00171387,0.99975653,1.00027398,1340283945.66,10657171951.06,10654252940.67
USDC,2021-03-28 23:59:59,2021-03-28 00:00:00,2021-03-28 23:59:59,2021-03-28 13:33:05,2021-03-28 05:30:05,1.00028429,1.00253907,1.00000715,1.0007922,1294220917.65,10768922656.44,10760398265.49
USDC,2021-03-29 23:59:59,2021-03-29 00:00:00,2021-03-29 23:59:59,2021-03-29 04:15:05,2021-03-29 10:51:05,1.00080241,1.00085769,0.9993613,1.00002413,1535871373.99,10555729469.19,10555474759.17
USDC,2021-03-30 23:59:59,2021-03-30 00:00:00,2021-03-30 23:59:59,2021-03-30 05:46:05,2021-03-30 10:06:05,1.00002906,1.00094569,0.99931598,1.0005575,1506313601.57,10672829322.71,10666882551.66
USDC,2021-03-31 23:59:59,2021-03-31 00:00:00,2021-03-31 23:59:59,2021-03-31 08:48:05,2021-03-31 19:13:05,1.00058849,1.0019139,0.99918056,0.99960549,1589845936.65,10656787148.43,10660993060.31
USDC,2021-04-01 23:59:59,2021-04-01 00:00:00,2021-04-01 23:59:59,2021-04-01 18:28:05,2021-04-01 06:19:05,0.99969073,1.0012248,0.99941303,1.00086919,1515653266.12,10640299852.43,10631059442.99
USDC,2021-04-02 23:59:59,2021-04-02 00:00:00,2021-04-02 23:59:59,2021-04-02 12:25:06,2021-04-02 02:54:05,1.00070399,1.00198544,0.99897566,1.0003495,1645041683.54,10694274869.37,10690538524.85
USDC,2021-04-03 23:59:59,2021-04-03 00:00:00,2021-04-03 23:59:59,2021-04-03 23:45:07,2021-04-03 03:08:05,1.00029344,1.00286351,0.99810032,1.00279087,1521294666.47,10650300099.49,10620659211.85
USDC,2021-04-04 23:59:59,2021-04-04 00:00:00,2021-04-04 23:59:59,2021-04-04 07:11:05,2021-04-04 22:02:05,1.00272292,1.01109822,1.00092679,1.00295733,1205342903.24,10884944736.0,10852849291.03
USDC,2021-04-05 23:59:59,2021-04-05 00:00:00,2021-04-05 23:59:59,2021-04-05 06:16:05,2021-04-05 17:17:05,1.00305818,1.00434406,0.9998302,1.00004472,1398732746.27,10805209578.08,10804726429.49
USDC,2021-04-06 23:59:59,2021-04-06 00:00:00,2021-04-06 23:59:59,2021-04-06 18:52:05,2021-04-06 01:03:05,1.00014283,1.00189319,0.99948338,1.00142253,1519196566.34,10714215062.04,10698995431.05
USDC,2021-04-07 23:59:59,2021-04-07 00:00:00,2021-04-07 23:59:59,2021-04-07 13:03:05,2021-04-07 06:57:04,1.00147013,1.00254146,1.00079804,1.00223668,1821911304.34,10785983094.42,10761912104.72
USDC,2021-04-08 23:59:59,2021-04-08 00:00:00,2021-04-08 23:59:59,2021-04-08 00:11:05,2021-04-08 23:54:05,1.00232806,1.00240424,1.00001157,1.00023984,1443171575.23,10942441781.22,10939817998.0
USDC,2021-04-09 23:59:59,2021-04-09 00:00:00,2021-04-09 23:59:59,2021-04-09 06:40:06,2021-04-09 00:00:05,1.00020338,1.0016753,1.00020338,1.00149293,1140401440.44,10905870848.03,10889613421.72
USDC,2021-04-10 23:59:59,2021-04-10 00:00:00,2021-04-10 23:59:59,2021-04-10 10:55:06,2021-04-10 19:41:05,1.00151072,1.00249767,0.99824892,1.00059054,1642749490.23,10954682454.24,10948217051.3
USDC,2021-04-11 23:59:59,2021-04-11 00:00:00,2021-04-11 23:59:59,2021-04-11 22:13:05,2021-04-11 07:11:05,1.00059388,1.00309663,0.99957754,1.00286998,1336026254.69,11065073073.52,11033407438.53
USDC,2021-04-12 23:59:59,2021-04-12 00:00:00,2021-04-12 23:59:59,2021-04-12 00:00:05,2021-04-12 04:56:05,1.00275735,1.00275735,0.99984199,1.000371,1582588398.5,10791909575.01,10787907268.0
USDC,2021-04-13 23:59:59,2021-04-13 00:00:00,2021-04-13 23:59:59,2021-04-13 07:48:04,2021-04-13 04:11:08,1.00037329,1.00114932,0.99917586,0.99945584,1943769751.43,10823831921.0,10829725077.36
