timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-11,2023-03-11,0,PC9,market_cap_percent_change_7d,-0.08006109353696594,0.08006109353696594
2023-03-11,2023-03-11,0,PC9,market_cap_percent_change_30d,-0.06996466620850811,0.06996466620850811
2023-03-11,2023-03-11,0,PC9,circulating_supply_percent_change_24h,-0.014979031278603795,0.014979031278603795
2023-03-11,2023-03-11,0,PC9,circulating_supply_percent_change_7d,-0.08666258878599904,0.08666258878599904
2023-03-11,2023-03-11,0,PC9,circulating_supply_percent_change_30d,-0.07226663231412891,0.07226663231412891
2023-03-11,2023-03-11,0,PC9,realized_daily_volatility,0.3129305683715826,0.3129305683715826
2023-03-11,2023-03-11,0,PC9,peg_error,-0.0879402165943926,0.0879402165943926
2023-03-11,2023-03-11,0,PC9,abs_peg_error,0.026837881787365722,0.026837881787365722
2023-03-11,2023-03-11,0,PC9,price_deviation_5d,-0.3976690140839676,0.3976690140839676
2023-03-11,2023-03-11,0,PC9,price_deviation_30d,0.17646261993695156,0.17646261993695156
2023-03-11,2023-03-11,0,PC9,downward_price_deviation_5d,0.07079764889721202,0.07079764889721202
2023-03-11,2023-03-11,0,PC9,downward_price_deviation_30d,0.017025749172424876,0.017025749172424876
2023-03-11,2023-03-11,0,PC9,fear_greed_index,-0.25649819167584614,0.25649819167584614
2023-03-11,2023-03-11,0,PC9,fed_funds_rate,0.11289019449151164,0.11289019449151164
